"","V1"
"V1_297",0
"V1_298",0
"V1_299",0
"V1_300",0
"V1_301",0
"V1_302",0
"V1_303",0
"V1_304",0
"V1_305",0
"V1_306",0
"V1_307",0
"V1_308",0
"V1_309",0
"V1_310",0
"V1_311",0
"V1_312",0
"V1_313",0
"V1_314",0
"V1_315",0.142715172281901
"V1_316",0
"V1_317",0
"V1_318",0
"V1_319",0
"V1_320",0
"V1_321",0
"V1_322",0
"V1_323",0
"V1_324",0
"V1_325",0
"V1_326",0
"V1_327",0
"V1_328",0
"V1_329",0
"V1_330",0
"V1_331",0
"V1_332",0
"V1_333",0.192457807017925
"V1_334",0
"V1_335",0
"V1_336",0
"V1_337",0
"V1_338",0
"V1_339",0
"V1_340",0
"V1_341",0
"V1_342",0
"V1_343",0
"V1_344",0
"V1_345",0
"V1_346",0
"V1_347",0
"V1_348",0.0575239907464778
"V1_349",0
"V1_350",0
"V1_351",0
"V1_352",0
"V1_353",0
"V1_354",0
"V1_355",0
"V1_356",0
"V1_357",0
"V1_358",0
"V1_359",0
"V1_360",0
"V1_361",0
"V1_362",0
"V1_363",0
"V1_364",0
"V1_365",0
"V1_366",0
"V1_367",0
"V1_368",0
"V1_369",0
"V1_370",0
"V1_371",0
"V1_372",0
"V1_373",0
"V1_374",0
"V1_375",0
"V1_376",0
"V1_377",0
"V1_378",0
"V1_379",0
"V1_380",0
"V1_381",0
"V1_382",0
"V1_383",0
"V1_384",0
"V1_385",0
"V1_386",0
"V1_387",0
"V1_388",0
"V1_389",0
"V1_390",0
"V1_391",0
"V1_392",0
"V1_393",0
"V1_394",0
"V1_395",0
"V1_396",0
"V1_397",0
"V1_398",0
"V1_399",0
"V1_400",0
"V1_401",0
"V1_402",0
"V1_403",0
"V1_404",0
"V1_405",0
"V1_406",0
"V1_407",0
"V1_408",0
"V1_409",0
"V1_410",0
"V1_411",0
"V1_412",0
"V1_413",0
"V1_414",0
"V1_415",0
"V1_416",0
"V1_417",0
"V1_418",0
"V1_419",0
"V1_420",0
"V1_421",0
"V1_422",0
"V1_423",0
"V1_424",0
"V1_425",0
"V1_426",0
"V1_427",0
"V1_428",0
"V1_429",0
"V1_430",0
"V1_431",0
"V1_432",0
"V1_433",0
"V1_434",0
"V1_435",0
"V1_436",0
"V1_437",0
"V1_438",0
"V1_439",0
"V1_440",0
"V1_441",0
"V1_442",0
"V1_443",0
"V1_444",0
"V1_445",0
"V1_446",0
"V1_447",0
"V1_448",0
"V1_449",0
"V1_450",0
"V1_451",0
"V1_452",0
"V1_453",0
"V1_454",0
"V1_455",0
"V1_456",0
"V1_457",0
"V1_458",0
"V1_459",0
"V1_460",0
"V1_461",0
"V1_462",0
"V1_463",0
"V1_464",0
"V1_465",0
"V1_466",0
"V1_467",0
"V1_468",0
"V1_469",0
"V1_470",0
"V1_471",0
"V1_472",0
"V1_473",0
"V1_474",0
"V1_475",0
"V1_476",0
"V1_477",0
"V1_478",0
"V1_479",0
"V1_480",0
"V1_481",0
"V1_482",0
"V1_483",0
"V1_484",0
"V1_485",0
"V1_486",0
"V1_487",0
"V1_488",0
"V1_489",0
"V1_490",0
"V1_491",0
"V1_492",0
"V1_493",0
"V1_494",0
"V1_495",0
"V1_496",0
"V1_497",0
"V1_498",0
"V1_499",0
"V1_500",0
"V1_501",0
"V1_502",0
"V1_503",0
"V1_504",0
"V1_505",0
"V1_506",0
"V1_507",0
"V1_508",0
"V1_509",0
"V1_510",0
"V1_511",0
"V1_512",0
"V1_513",0
"V1_514",0
"V1_515",0
"V1_516",0
"V1_517",0
"V1_518",0
"V1_519",0
"V1_520",0
"V1_521",0
"V1_522",0
"V1_523",0
"V1_524",0
"V1_525",0
"V1_526",0
"V1_527",0
"V1_528",0
"V1_529",0
"V1_530",0
"V1_531",0
"V1_532",0.00152694986021914
"V1_533",0
"V1_534",0
"V1_535",0
"V1_536",0
"V1_537",0
"V1_538",0
"V1_539",0
"V1_540",0
"V1_541",0
"V1_542",0
"V1_543",0
"V1_544",0
"V1_545",0
"V1_546",0
"V1_547",0
"V1_548",0
"V1_549",0
"V1_550",0
"V1_551",0
"V1_552",0
"V1_553",0
"V1_554",0
"V1_555",0
"V1_556",0
"V1_557",0
"V1_558",0
"V1_559",0
"V1_560",0
"V1_561",0
"V1_562",0
"V1_563",0
"V1_564",0
"V1_565",0
"V1_566",0
"V1_567",0
"V1_568",0
"V1_569",0
"V1_570",0
"V1_571",0
"V1_572",0
"V1_573",0
"V1_574",0
"V1_575",0
"V1_576",0
"V1_577",0
"V1_578",0
"V1_579",0
"V1_580",0
"V1_581",0
"V1_582",0
"V1_583",0
"V1_584",0
"V1_585",0
"V1_586",0
"V1_587",0
"V1_588",0
"V1_589",0
"V1_590",0
"V1_591",0
"V1_592",0
"V1_593",0
"V1_594",0
"V1_595",0
"V1_596",0
"V1_597",0
"V1_598",0
"V1_599",0
"V1_600",0
"V1_601",0
"V1_602",0
"V1_603",0
"V1_604",0.101028381309696
"V1_605",0
"V1_606",0
"V1_607",0
"V1_608",0
"V1_609",0
"V1_610",0
"V1_611",0
"V1_612",0
"V1_613",0
"V1_614",0
"V1_615",0
"V1_616",0
"V1_617",0
"V1_618",0
"V1_619",0
"V1_620",0
"V1_621",0
"V1_622",0
"V1_623",0
"V1_624",0
"V1_625",0
"V1_626",0
"V1_627",0
"V1_628",0
"V1_629",0
"V1_630",0
"V1_631",0
"V1_632",0
"V1_633",0
"V1_634",0
"V1_635",0
"V1_636",0
"V1_637",0
"V1_638",0
"V1_639",0
"V1_640",0
"V1_641",0
"V1_642",0
"V1_643",0
"V1_644",0
"V1_645",0
"V1_646",0
"V1_647",0
"V1_648",0
"V1_649",0
"V1_650",0
"V1_651",0
"V1_652",0
"V1_653",0
"V1_654",0
"V1_655",0
"V1_656",0
"V1_657",0
"V1_658",0
"V1_659",0
"V1_660",0
"V1_661",0
"V1_662",0
"V1_663",0
"V1_664",0
"V1_665",0
"V1_666",0
"V1_667",0
"V1_668",0
"V1_669",0
"V1_670",0
"V1_671",0
"V1_672",0
"V1_673",0
"V1_674",0
"V1_675",0
"V1_676",0
"V1_677",0.132832430160441
"V1_678",0
"V1_679",0
"V1_680",0
"V1_681",0
"V1_682",0
"V1_683",0
"V1_684",0
"V1_685",0
"V1_686",0
"V1_687",0
"V1_688",0
"V1_689",0
"V1_690",0
"V1_691",0
"V1_692",0
"V1_693",0
"V1_694",0
"V1_695",0
"V1_696",0
"V1_697",0
"V1_698",0
"V1_699",0
"V1_700",0
"V1_701",0
"V1_702",0
"V1_703",0
"V1_704",0
"V1_705",0
"V1_706",0
"V1_707",0
"V1_708",0
"V1_709",0
"V1_710",0
"V1_711",0
"V1_712",0
"V1_713",0
"V1_714",0
"V1_715",0
"V1_716",0
"V1_717",0
"V1_718",0
"V1_719",0
"V1_720",0
"V1_721",0
"V1_722",0.0683529841131101
"V1_723",0
"V1_724",0
"V1_725",0
"V1_726",0
"V1_727",0
"V1_728",0
"V1_729",0
"V1_730",0
"V1_731",0
"V1_732",0
"V1_733",0
"V1_734",0
"V1_735",0
"V1_736",0
"V1_737",0
"V1_738",0
"V1_739",0
"V1_740",0
"V1_741",0
"V1_742",0
"V1_743",0
"V1_744",0
"V1_745",0
"V1_746",0
"V1_747",0
"V1_748",0
"V1_749",0
"V1_750",0
"V1_751",0
"V1_752",0
"V1_753",0
"V1_754",0
"V1_755",0
"V1_756",0
"V1_757",0
"V1_758",0
"V1_759",0
"V1_760",0
"V1_761",0
"V1_762",0
"V1_763",0
"V1_764",0
"V1_765",0
"V1_766",0
"V1_767",0
"V1_768",0
"V1_769",0
"V1_770",0
"V1_771",0
"V1_772",0
"V1_773",0
"V1_774",0
"V1_775",0
"V1_776",0
"V1_777",0
"V1_778",0
"V1_779",0
"V1_780",0
"V1_781",0
"V1_782",0
"V1_783",0
"V1_784",0
"V1_785",0
"V1_786",0
"V1_787",0
"V1_788",0
"V1_789",0
"V1_790",0
"V1_791",0
"V1_792",0
"V1_793",0
"V1_794",0
"V1_795",0
"V1_796",0
"V1_797",0
"V1_798",0
"V1_799",0
"V1_800",0
"V1_801",0
"V1_802",0
"V1_803",0
"V1_804",0
"V1_805",0
"V1_806",0
"V1_807",0
"V1_808",0.0763552452277803
"V1_809",0
"V1_810",0
"V1_811",0
"V1_812",0
"V1_813",0
"V1_814",0.304347642257973
"V1_815",0
"V1_816",0
"V1_817",0
"V1_818",0
"V1_819",0
"V1_820",0
"V1_821",0
"V1_822",0
"V1_823",0
"V1_824",0
"V1_825",0
"V1_826",0
"V1_827",0
"V1_828",0
"V1_829",0
"V1_830",0
"V1_831",0
"V1_832",0
"V1_833",0
"V1_834",0
"V1_835",0
"V1_836",0
"V1_837",0
"V1_838",0
"V1_839",0
"V1_840",0
"V1_841",0
"V1_842",0
"V1_843",0
"V1_844",0
"V1_845",0
"V1_846",0
"V1_847",0
"V1_848",0
"V1_849",0
"V1_850",0
"V1_851",0
"V1_852",0
"V1_853",0
"V1_854",0
"V1_855",0
"V1_856",0
"V1_857",0
"V1_858",0
"V1_859",0
"V1_860",0
"V1_861",0
"V1_862",0
"V1_863",0
"V1_864",0
"V1_865",0
"V1_866",0
"V1_867",0
"V1_868",0
"V1_869",0
"V1_870",0
"V1_871",0
"V1_872",0
"V1_873",0
"V1_874",0
"V1_875",0
"V1_876",0
"V1_877",0
"V1_878",0
"V1_879",0
"V1_880",0
"V1_881",0
"V1_882",0
"V1_883",0
"V1_884",0
"V1_885",0
"V1_886",0
"V1_887",0
"V1_888",0
"V1_889",0
"V1_890",0
"V1_891",0
"V1_892",0
"V1_893",0
"V1_894",0
"V1_895",0
"V1_896",0
"V1_897",0
"V1_898",0
"V1_899",0
"V1_900",0
"V1_901",0
"V1_902",0
"V1_903",0
"V1_904",0
"V1_905",0
"V1_906",0
"V1_907",0
"V1_908",0
"V1_909",0
"V1_910",0
"V1_911",0
"V1_912",0
"V1_913",0
"V1_914",0
"V1_915",0
"V1_916",0
"V1_917",0
"V1_918",0
"V1_919",0
"V1_920",0
"V1_921",0
"V1_922",0
"V1_923",0
"V1_924",0
"V1_925",0
"V1_926",0
"V1_927",0
"V1_928",0.393560185245541
"V1_929",0
"V1_930",-0.19696508934227
"V1_931",0
"V1_932",0
"V1_933",0
"V1_934",0
"V1_935",0
"V1_936",0
"V1_937",0
"V1_938",0
"V1_939",0
"V1_940",0
"V1_941",0
"V1_942",0
"V1_943",0
"V1_944",0
"V1_945",0
"V1_946",0.0920810754463097
"V1_947",0
"V1_948",0
"V1_949",0
"V1_950",0
"V1_951",0
"V1_952",0
"V1_953",0
"V1_954",0
"V1_955",0
"V1_956",0
"V1_957",0
"V1_958",0
"V1_959",0
"V1_960",0
"V1_961",0
"V1_962",0
"V1_963",0
"V1_964",0
"V1_965",0
"V1_966",0
"V1_967",0
"V1_968",0
"V1_969",0
"V1_970",0
"V1_971",0
"V1_972",0
"V1_973",0
"V1_974",0
"V1_975",0
"V1_976",0.276748996611325
"V1_977",0
"V1_978",0
"V1_979",0
"V1_980",0
"V1_981",0
"V1_982",0
"V1_983",0
"V1_984",0
"V1_985",0
"V1_986",0
"V1_987",0
"V1_988",0
"V1_989",0
"V1_990",0
"V1_991",0
"V1_992",0
"V1_993",0
"V1_994",0
"V1_995",0
"V1_996",0
"V1_997",0
"V1_998",0
"V1_999",0
"V1_1000",0
"V1_1001",0
"V1_1002",0
"V1_1003",0
"V1_1004",0
"V1_1005",0
"V1_1006",0
"V1_1007",0
"V1_1008",0
"V1_1009",0
"V1_1010",0
"V1_1011",0
"V1_1012",0
"V1_1013",0
"V1_1014",0
"V1_1015",0
"V1_1016",0
"V1_1017",0
"V1_1018",0
"V1_1019",0
"V1_1020",0
"V1_1021",0
"V1_1022",0
"V1_1023",0
"V1_1024",0
"V1_1025",0
"V1_1026",0
"V1_1027",0
"V1_1028",0
"V1_1029",0
"V1_1030",0
"V1_1031",0
"V1_1032",0
"V1_1033",0
"V1_1034",0
"V1_1035",0
"V1_1036",0
"V1_1037",0
"V1_1038",0
"V1_1039",0
"V1_1040",0
"V1_1041",0
"V1_1042",0
"V1_1043",0
"V1_1044",0.116961538231725
"V1_1045",0
"V1_1046",0
"V1_1047",0
"V1_1048",0
"V1_1049",0
"V1_1050",0
"V1_1051",0
"V1_1052",0
"V1_1053",0
"V1_1054",0
"V1_1055",0
"V1_1056",0
"V1_1057",0
"V1_1058",0
"V1_1059",0
"V1_1060",0
"V1_1061",0
"V1_1062",0
"V1_1063",0
"V1_1064",0
"V1_1065",0
"V1_1066",0
"V1_1067",0
"V1_1068",0
"V1_1069",0
"V1_1070",0
"V1_1071",0
"V1_1072",0
"V1_1073",0
"V1_1074",0
"V1_1075",0
"V1_1076",0
"V1_1077",0
"V1_1078",0
"V1_1079",0
"V1_1080",0
"V1_1081",0
"V1_1082",0
"V1_1083",0
"V1_1084",0
"V1_1085",0
"V1_1086",0
"V1_1087",0
"V1_1088",0
"V1_1089",0
"V1_1090",0
"V1_1091",0
"V1_1092",0
"V1_1093",0
"V1_1094",0
"V1_1095",0
"V1_1096",0
"V1_1097",0
"V1_1098",0
"V1_1099",0
"V1_1100",0
"V1_1101",0
"V1_1102",0
"V1_1103",0
"V1_1104",0
"V1_1105",0
"V1_1106",0
"V1_1107",0
"V1_1108",0
"V1_1109",0
"V1_1110",0
"V1_1111",0
"V1_1112",0
"V1_1113",0
"V1_1114",0
"V1_1115",0
"V1_1116",0
"V1_1117",0
"V1_1118",0
"V1_1119",0
"V1_1120",0
"V1_1121",0
"V1_1122",0
"V1_1123",0
"V1_1124",0
"V1_1125",0
"V1_1126",0
"V1_1127",0
"V1_1128",0
"V1_1129",0
"V1_1130",0
"V1_1131",0
"V1_1132",0
"V1_1133",0
"V1_1134",0
"V1_1135",0
"V1_1136",0
"V1_1137",0
"V1_1138",0
"V1_1139",0
"V1_1140",0
"V1_1141",0
"V1_1142",0
"V1_1143",0
"V1_1144",0
"V1_1145",0
"V1_1146",0
"V1_1147",0
"V1_1148",0
"V1_1149",0
"V1_1150",0
"V1_1151",0
"V1_1152",0
"V1_1153",0
"V1_1154",0
"V1_1155",0
"V1_1156",0
"V1_1157",0
"V1_1158",0
"V1_1159",0
"V1_1160",0
"V1_1161",0
"V1_1162",0
"V1_1163",0
"V1_1164",0
"V1_1165",0
"V1_1166",0
"V1_1167",0
"V1_1168",0
"V1_1169",0
"V1_1170",0
"V1_1171",0
"V1_1172",0
"V1_1173",0
"V1_1174",0
"V1_1175",0
"V1_1176",0
"V1_1177",0
"V1_1178",0
"V1_1179",0
"V1_1180",0
"V1_1181",0
"V1_1182",0
"V1_1183",0
"V1_1184",0
"V1_1185",0
"V1_1186",0
"V1_1187",0
"V1_1188",0
"V1_1189",0
"V1_1190",0
"V1_1191",0
"V1_1192",0
"V1_1193",0
"V1_1194",0
"V1_1195",0
"V1_1196",0
"V1_1197",0
"V1_1198",0
"V1_1199",0
"V1_1200",0
"V1_1201",0
"V1_1202",0
"V1_1203",0
"V1_1204",0
"V1_1205",0
"V1_1206",0
"V1_1207",0
"V1_1208",0
"V1_1209",0
"V1_1210",0
"V1_1211",0
"V1_1212",0
"V1_1213",0
"V1_1214",0
"V1_1215",0
"V1_1216",0
"V1_1217",0
"V1_1218",0
"V1_1219",0
"V1_1220",0
"V1_1221",0
"V1_1222",0
"V1_1223",0
"V1_1224",0
"V1_1225",0
"V1_1226",0
"V1_1227",0
"V1_1228",0
"V1_1229",0
"V1_1230",0
"V1_1231",0
"V1_1232",0
"V1_1233",0
"V1_1234",0
"V1_1235",0
"V1_1236",0
"V1_1237",0
"V1_1238",0
"V1_1239",0
"V1_1240",0
"V1_1241",0
"V1_1242",0
"V1_1243",0
"V1_1244",0
"V1_1245",0
"V1_1246",0
"V1_1247",0
"V1_1248",0
"V1_1249",0
"V1_1250",0
"V1_1251",0
"V1_1252",0
"V1_1253",0
"V1_1254",0
"V1_1255",0
"V1_1256",0
"V1_1257",0
"V1_1258",0
"V1_1259",0
"V1_1260",0
"V1_1261",0
"V1_1262",0
"V1_1263",0
"V1_1264",0
"V1_1265",0
"V1_1266",0
"V1_1267",0
"V1_1268",0
"V1_1269",0
"V1_1270",0
"V1_1271",0
"V1_1272",0
"V1_1273",0
"V1_1274",0
"V1_1275",0
"V1_1276",0
"V1_1277",0
"V1_1278",0
"V1_1279",0
"V1_1280",0
"V1_1281",0
"V1_1282",0
"V1_1283",0
"V1_1284",0
"V1_1285",0
"V1_1286",0
"V1_1287",0
"V1_1288",0
"V1_1289",0
"V1_1290",0
"V1_1291",0
"V1_1292",0
"V1_1293",0
"V1_1294",0
"V1_1295",0
"V1_1296",0
"V1_1297",0
"V1_1298",0
"V1_1299",0
"V1_1300",0
"V1_1301",0
"V1_1302",0
"V1_1303",0
"V1_1304",0
"V1_1305",0
"V1_1306",0
"V1_1307",0
"V1_1308",0
"V1_1309",0
"V1_1310",0
"V1_1311",0
"V1_1312",0
"V1_1313",0
"V1_1314",0
"V1_1315",0
"V1_1316",0
"V1_1317",0
"V1_1318",0
"V1_1319",0
"V1_1320",0
"V1_1321",0
"V1_1322",0
"V1_1323",0
"V1_1324",0
"V1_1325",0
"V1_1326",0
"V1_1327",0
"V1_1328",0
"V1_1329",0
"V1_1330",0
"V1_1331",0
"V1_1332",0
"V1_1333",0
"V1_1334",0
"V1_1335",0
"V1_1336",0
"V1_1337",0
"V1_1338",0
"V1_1339",0
"V1_1340",0
"V1_1341",0
"V1_1342",0
"V1_1343",0
"V1_1344",0
"V1_1345",0
"V1_1346",0
"V1_1347",0
"V1_1348",0
"V1_1349",0
"V1_1350",0
"V1_1351",0
"V1_1352",0
"V1_1353",0
"V1_1354",0
"V1_1355",0
"V1_1356",0
"V1_1357",0
"V1_1358",0
"V1_1359",0
"V1_1360",0
"V1_1361",0
"V1_1362",0
"V1_1363",0
"V1_1364",0
"V1_1365",0
"V1_1366",0
"V1_1367",0
"V1_1368",0
"V1_1369",0
"V1_1370",0
"V1_1371",0
"V1_1372",0
"V1_1373",0
"V1_1374",0
"V1_1375",0
"V1_1376",0
"V1_1377",0
"V1_1378",0
"V1_1379",0
"V1_1380",0
"V1_1381",0
"V1_1382",0
"V1_1383",0
"V1_1384",0
"V1_1385",0
"V1_1386",0
"V1_1387",0
"V1_1388",0
"V1_1389",0
"V1_1390",0
"V1_1391",0
"V1_1392",0
"V1_1393",0
"V1_1394",0
"V1_1395",0
"V1_1396",0
"V1_1397",0
"V1_1398",0
"V1_1399",0
"V1_1400",0
"V1_1401",0
"V1_1402",0
"V1_1403",0
"V1_1404",0
"V1_1405",0
"V1_1406",0
"V1_1407",0
"V1_1408",0
"V1_1409",0
"V1_1410",0
"V1_1411",0
"V1_1412",0
"V1_1413",0
"V1_1414",0
"V1_1415",0
"V1_1416",0
"V1_1417",0
"V1_1418",0
"V1_1419",0
"V1_1420",0
"V1_1421",0.0680924929752876
"V1_1422",0
"V1_1423",0
"V1_1424",0
"V1_1425",0
"V1_1426",0
"V1_1427",0
"V1_1428",0
"V1_1429",0
"V1_1430",0
"V1_1431",0
"V1_1432",0
"V1_1433",0
"V1_1434",0.0946154885475712
"V1_1435",0
"V1_1436",0
"V1_1437",0
"V1_1438",0
"V1_1439",0
"V1_1440",0
"V1_1441",0
"V1_1442",0
"V1_1443",0
"V1_1444",0
"V1_1445",0
"V1_1446",0
"V1_1447",0
"V1_1448",0
"V1_1449",0
"V1_1450",0
"V1_1451",0
"V1_1452",0
"V1_1453",0
"V1_1454",0
"V1_1455",0
"V1_1456",0
"V1_1457",0
"V1_1458",0
"V1_1459",0
"V1_1460",0
"V1_1461",0
"V1_1462",0
"V1_1463",0
"V1_1464",0
"V1_1465",0
"V1_1466",0
"V1_1467",0
"V1_1468",0
"V1_1469",0
"V1_1470",0
"V1_1471",0
"V1_1472",0
"V1_1473",0
"V1_1474",0
"V1_1475",0
"V1_1476",0
"V1_1477",0
"V1_1478",0
"V1_1479",0
"V1_1480",0
"V1_1481",0
"V1_1482",0
"V1_1483",0
"V1_1484",0
"V1_1485",0
"V1_1486",0
"V1_1487",0
"V1_1488",0
"V1_1489",0
"V1_1490",0
"V1_1491",0
"V1_1492",0
"V1_1493",0
"V1_1494",0
"V1_1495",0
"V1_1496",0
"V1_1497",0
"V1_1498",0
"V1_1499",0
"V1_1500",0
"V1_1501",0
"V1_1502",0
"V1_1503",0
"V1_1504",0
"V1_1505",0
"V1_1506",0
"V1_1507",0
"V1_1508",0
"V1_1509",0
"V1_1510",0
"V1_1511",0
"V1_1512",0
"V1_1513",0
"V1_1514",0
"V1_1515",0
"V1_1516",0
"V1_1517",0
"V1_1518",0
"V1_1519",0
"V1_1520",0
"V1_1521",0
"V1_1522",0
"V1_1523",0
"V1_1524",0
"V1_1525",0
"V1_1526",0
"V1_1527",0
"V1_1528",0
"V1_1529",0
"V1_1530",0
"V1_1531",0
"V1_1532",0
"V1_1533",0
"V1_1534",0
"V1_1535",0
"V1_1536",0
"V1_1537",0
"V1_1538",0
"V1_1539",0
"V1_1540",0
"V1_1541",0
"V1_1542",0
"V1_1543",0
"V1_1544",0
"V1_1545",0
"V1_1546",0
"V1_1547",0
"V1_1548",0
"V1_1549",0
"V1_1550",0
"V1_1551",0
"V1_1552",0
"V1_1553",0
"V1_1554",0
"V1_1555",0
"V1_1556",0
"V1_1557",0
"V1_1558",0
"V1_1559",0
"V1_1560",0
"V1_1561",0
"V1_1562",0
"V1_1563",0
"V1_1564",0
"V1_1565",0
"V1_1566",0
"V1_1567",0
"V1_1568",0
"V1_1569",0
"V1_1570",0
"V1_1571",0
"V1_1572",0
"V1_1573",0
"V1_1574",0
"V1_1575",0
"V1_1576",0.368758136488341
"V1_1577",0
"V1_1578",0
"V1_1579",0
"V1_1580",0
"V1_1581",0
"V1_1582",0
"V1_1583",0
"V1_1584",0
"V1_1585",0
"V1_1586",0
"V1_1587",0
"V1_1588",0
"V1_1589",0
"V1_1590",0
"V1_1591",0
"V1_1592",0
"V1_1593",0
"V1_1594",0
"V1_1595",0
"V1_1596",0
"V1_1597",0
"V1_1598",0
"V1_1599",0
"V1_1600",0
"V1_1601",0
"V1_1602",0
"V1_1603",0
"V1_1604",0
"V1_1605",0
"V1_1606",0
"V1_1607",0
"V1_1608",0
"V1_1609",0
"V1_1610",0
"V1_1611",0
"V1_1612",0
"V1_1613",0
"V1_1614",0
"V1_1615",0
"V1_1616",0
"V1_1617",0
"V1_1618",0
"V1_1619",0
"V1_1620",0
"V1_1621",0
"V1_1622",0
"V1_1623",0
"V1_1624",0
"V1_1625",0
"V1_1626",0
"V1_1627",0
"V1_1628",0
"V1_1629",0
"V1_1630",0
"V1_1631",0
"V1_1632",0
"V1_1633",0
"V1_1634",0
"V1_1635",0
"V1_1636",0
"V1_1637",0
"V1_1638",0
"V1_1639",0
"V1_1640",0
"V1_1641",0
"V1_1642",0
"V1_1643",0
"V1_1644",0
"V1_1645",0
"V1_1646",0
"V1_1647",0
"V1_1648",0
