Name,Score
cg15552238,3.687429493705896e-06
cg15572745,3.690449433408932e-06
cg15583072,3.693033167889591e-06
cg15590780,3.693775342598927e-06
cg15604467,3.696816244361199e-06
cg15613048,3.700655281975206e-06
cg15642035,3.7021980979160137e-06
cg15679651,3.7045086834153258e-06
cg15681351,3.7068619750783567e-06
cg15692239,3.708065404842776e-06
cg15700739,3.709371298756406e-06
cg15720535,3.712252135945951e-06
cg15731815,3.714740180938024e-06
cg15736165,3.7159523579323134e-06
cg15746719,3.717581846296168e-06
cg15747595,3.720639315887066e-06
cg15749748,3.722877796781033e-06
cg15754084,3.724403286037556e-06
cg15755548,3.72783825787518e-06
cg15760840,3.7315231200254713e-06
cg15761405,3.7321708338355353e-06
cg15774153,3.733535544408383e-06
cg15774495,3.7354690990147056e-06
cg15784332,3.737404208319744e-06
cg15786837,3.740552088415345e-06
cg15792688,3.741280595755556e-06
cg15796941,3.7443927448722314e-06
cg15796978,3.746160941445703e-06
cg15799267,3.7466628481767143e-06
cg15802898,3.7483406333250663e-06
cg15811427,3.75387838409498e-06
cg15817236,3.756567607038606e-06
cg15822346,3.757634916582296e-06
cg15824056,3.7602204669622776e-06
cg15827031,3.761384506063153e-06
cg15835825,3.763992872636535e-06
cg15836660,3.7643803468963713e-06
cg15839448,3.7656049166799392e-06
cg15841415,3.768767089108865e-06
cg15846641,3.773068406075845e-06
cg15852891,3.774624571069807e-06
cg15878317,3.777422739327186e-06
cg15883716,3.7787991435007385e-06
cg15898840,3.780123363150681e-06
cg15900980,3.7840837671815954e-06
cg15905979,3.785085165790856e-06
cg15910208,3.7870027587183936e-06
cg15916628,3.79013567400208e-06
cg15918284,3.791348853286833e-06
cg15940569,3.795186312308326e-06
cg15952487,3.796042068153072e-06
cg15974053,3.7989795614721847e-06
cg15979932,3.799709435342296e-06
cg15982419,3.800420916326285e-06
cg15984661,3.8056680798239456e-06
cg15988792,3.807179879755352e-06
cg15993674,3.808727036405524e-06
cg16009558,3.8091706748447993e-06
cg16014085,3.811558112701843e-06
cg16029760,3.814048795098726e-06
cg16042149,3.816967994557352e-06
cg16063112,3.818795473415416e-06
cg16092786,3.822880164976426e-06
cg16098981,3.825220258537863e-06
cg16122592,3.825838674985308e-06
cg16131766,3.829189900960034e-06
cg16154416,3.830794439082154e-06
cg16158681,3.832223343544362e-06
cg16169604,3.834684213111984e-06
cg16175263,3.836572476427465e-06
cg16176379,3.838713333602679e-06
cg16177830,3.841745790815659e-06
cg16178491,3.843923145632053e-06
cg16184943,3.84519736452768e-06
cg16202564,3.848071209123456e-06
cg16211684,3.8506823815768826e-06
cg16222762,3.854400566552403e-06
cg16232126,3.8553087138211424e-06
cg16232979,3.858509530511554e-06
cg16250754,3.858989065837176e-06
cg16254309,3.862954255142143e-06
cg16257091,3.86405881491113e-06
cg16269097,3.868041112963883e-06
cg16293656,3.869820659281524e-06
cg16296356,3.872633469397168e-06
cg16302441,3.873644326766992e-06
cg16303453,3.876720430810663e-06
cg16313343,3.878168485175958e-06
cg16319578,3.881719559656233e-06
cg16321029,3.883096126286979e-06
cg16334795,3.886157217791664e-06
cg16335762,3.8906078991458206e-06
cg16340268,3.891422158754798e-06
cg16352283,3.89325269995798e-06
cg16358826,3.894282683599294e-06
cg16362133,3.8949545348671165e-06
cg16363586,3.898007240678977e-06
cg16377872,3.9003826047815945e-06
cg16415058,3.905153826204212e-06
cg16425577,3.907444469657002e-06
cg16427670,3.9085840485099264e-06
cg16428251,3.910501782121789e-06
cg16431978,3.914407996567734e-06
cg16474696,3.916201520723282e-06
cg16488098,3.917020255147429e-06
cg16495265,3.918132504689476e-06
cg16509658,3.921859201904085e-06
cg16510010,3.923078802295778e-06
cg16516400,3.924492583397003e-06
cg16517394,3.928320404260862e-06
cg16523424,3.929966915031523e-06
cg16530429,3.932097112712033e-06
cg16545079,3.935025408071143e-06
cg16564824,3.938293980625305e-06
cg16580737,3.939343067462496e-06
cg16584573,3.941590155378709e-06
cg16585682,3.942745502070993e-06
cg16604516,3.944646741879617e-06
cg16615211,3.948830421203456e-06
cg16616769,3.951711497106805e-06
cg16632715,3.9536370968326194e-06
cg16638540,3.954860292983916e-06
cg16652063,3.956230087138554e-06
cg16652259,3.958953247528938e-06
cg16670497,3.959596527723886e-06
cg16689634,3.963605669139932e-06
cg16708623,3.964045772362261e-06
cg16714091,3.966890053116784e-06
cg16722536,3.9681783398873744e-06
cg16731240,3.9726358997344205e-06
cg16732901,3.976174036056611e-06
cg16739580,3.978112026525352e-06
cg16742703,3.98122158862655e-06
cg16743289,3.983072282571809e-06
cg16761041,3.984253535087868e-06
cg16761581,3.984653320330965e-06
cg16770799,3.99020357462727e-06
cg16772207,3.9907400258258575e-06
cg16773899,3.991309709531297e-06
cg16778809,3.994774995577514e-06
cg16779976,3.99587579400146e-06
cg16786703,3.998501592686281e-06
cg16787600,4.00097834427206e-06
cg16792632,4.006443310147401e-06
cg16792800,4.007933557485622e-06
cg16793061,4.00927226464196e-06
cg16848873,4.012317145113977e-06
cg16858125,4.014840193282845e-06
cg16864658,4.016906809271128e-06
cg16884569,4.018357103534065e-06
cg16902509,4.020663064537684e-06
cg16904306,4.022868382932154e-06
cg16907566,4.024725369946472e-06
cg16924616,4.025789378559678e-06
cg16933388,4.026758403177148e-06
cg16954341,4.028669042601716e-06
cg16957313,4.032053456486874e-06
cg16970232,4.035381425293191e-06
cg16979445,4.039104523389912e-06
cg16983159,4.0392814136262325e-06
cg16983211,4.043637019592393e-06
cg16984944,4.044527166909184e-06
cg16994506,4.047841425511503e-06
cg17009433,4.050268391324432e-06
cg17020834,4.051058213175693e-06
cg17029168,4.0517206534540266e-06
cg17031727,4.055865635922748e-06
cg17031773,4.058143577822439e-06
cg17051321,4.061625026266926e-06
cg17071957,4.064540717761063e-06
cg17074212,4.066923979854234e-06
cg17091770,4.067787624556933e-06
cg17093267,4.072032571599667e-06
cg17095936,4.073365034586776e-06
cg17105014,4.073720815775791e-06
cg17108819,4.07696538570842e-06
cg17118262,4.079102162508054e-06
cg17127769,4.082279129005051e-06
cg17133183,4.084448801569856e-06
cg17162024,4.085398699457092e-06
cg17165284,4.089270433130738e-06
cg17169998,4.090830256476646e-06
cg17173423,4.092381481952011e-06
cg17178336,4.095580254724884e-06
cg17178888,4.098797714638889e-06
cg17183546,4.099285895335875e-06
cg17186803,4.101945201742522e-06
cg17188046,4.102344091220626e-06
cg17190608,4.105490501592903e-06
cg17191178,4.109137053609287e-06
cg17194182,4.109966899124212e-06
cg17199658,4.11254698372804e-06
cg17200465,4.113873943367816e-06
cg17214107,4.1168072989999335e-06
cg17215680,4.117310928884818e-06
cg17234150,4.1193792868423255e-06
cg17251713,4.123546310920898e-06
cg17252960,4.124591378280647e-06
cg17256157,4.126858541545752e-06
cg17264618,4.1294954650147705e-06
cg17272843,4.13220282709525e-06
cg17274064,4.13386703477187e-06
cg17281600,4.135741961197212e-06
cg17296078,4.13950547626077e-06
cg17296166,4.142301019184032e-06
cg17301902,4.145447130114176e-06
cg17307280,4.146518920721096e-06
cg17328659,4.150371267529276e-06
cg17329164,4.151866456521991e-06
cg17329249,4.153966310000291e-06
cg17347389,4.155930848718606e-06
cg17347634,4.158903174794574e-06
cg17356733,4.161526760154044e-06
cg17371081,4.165674911028194e-06
cg17398312,4.1663887095872175e-06
cg17398595,4.168135380550331e-06
cg17403875,4.169594502170938e-06
cg17405586,4.172211395121068e-06
cg17410236,4.174615047375211e-06
cg17412258,4.177001022120957e-06
cg17412560,4.177984877191307e-06
cg17423978,4.179624207566592e-06
cg17430393,4.182902772239617e-06
cg17453778,4.188148986205003e-06
cg17457560,4.1885784671031685e-06
cg17469978,4.189288283564679e-06
cg17471928,4.190182870692049e-06
cg17483510,4.1931343015696e-06
cg17484237,4.197513715077735e-06
cg17488985,4.198238559189542e-06
cg17518962,4.200736870463213e-06
cg17525406,4.202544979589492e-06
cg17532978,4.207076814828255e-06
cg17543123,4.209041087605028e-06
cg17554194,4.209707903303685e-06
cg17558126,4.212552855937505e-06
cg17560332,4.215067571325194e-06
cg17561435,4.217111154856108e-06
cg17568996,4.219797642866658e-06
cg17575811,4.2235446523308825e-06
cg17580045,4.224811213544845e-06
cg17582777,4.227702000924958e-06
cg17586860,4.22928623364201e-06
cg17606785,4.232060574387907e-06
cg17610929,4.233058764277708e-06
cg17619823,4.235675485085369e-06
cg17638468,4.237028957478127e-06
cg17641252,4.2397526067402135e-06
cg17651821,4.2405892911865504e-06
cg17657618,4.244130179885386e-06
cg17665193,4.2447885139026345e-06
cg17671157,4.2512550107422e-06
cg17685628,4.253062840203338e-06
cg17701886,4.255345442524922e-06
cg17710021,4.255747803433631e-06
cg17718302,4.258557505468085e-06
cg17729667,4.260775610579875e-06
cg17740399,4.264862214278433e-06
cg17745122,4.2652284371347206e-06
cg17749443,4.268058084810769e-06
cg17749961,4.269044715074008e-06
cg17771150,4.272499586961416e-06
cg17775235,4.27516330932793e-06
cg17783509,4.277020620321634e-06
cg17800442,4.279869319219529e-06
cg17803089,4.281550598712499e-06
cg17803965,4.286067992261552e-06
cg17810944,4.288827220694139e-06
cg17820459,4.29121867625446e-06
cg17829936,4.293193011306444e-06
cg17833578,4.296318764536187e-06
cg17834752,4.2982015353123e-06
cg17838026,4.300811807220752e-06
cg17838765,4.301914216252837e-06
cg17860158,4.303227707479201e-06
cg17861230,4.306412641850721e-06
cg17872757,4.309515007359106e-06
cg17880199,4.31319918416269e-06
cg17880859,4.314305281545639e-06
cg17886028,4.318543613194622e-06
cg17897879,4.319382147075496e-06
cg17918501,4.321501482657276e-06
cg17923358,4.3220060866924026e-06
cg17950095,4.324917349880848e-06
cg17952262,4.326252060242259e-06
cg17965019,4.3284154651825886e-06
cg17966619,4.331710936670712e-06
cg17977409,4.333826541588494e-06
cg17980508,4.337106858588732e-06
cg17982102,4.337876126292524e-06
cg18006568,4.341249501603647e-06
cg18008766,4.3434853407733485e-06
cg18016365,4.346413357373962e-06
cg18031008,4.347228458845923e-06
cg18055007,4.350886978658448e-06
cg18059088,4.352731206744166e-06
cg18059933,4.355584431531254e-06
cg18071006,4.3562009712763285e-06
cg18074297,4.360873340622138e-06
cg18085435,4.36215658409878e-06
cg18087514,4.365431805101922e-06
cg18089852,4.3667150605546415e-06
cg18108623,4.369404013206682e-06
cg18109798,4.37344931469012e-06
cg18110483,4.375041896977433e-06
cg18114671,4.377452550397786e-06
cg18123948,4.379889301868663e-06
cg18137704,4.381337675631387e-06
cg18145505,4.38386734442429e-06
cg18150721,4.386666792713828e-06
cg18174542,4.3892732386572766e-06
cg18221862,4.389814485986553e-06
cg18234011,4.392383291677775e-06
cg18236477,4.3960869384336105e-06
cg18239753,4.398017202777402e-06
cg18264687,4.3995529052348e-06
cg18265887,4.403231453502862e-06
cg18267374,4.404353841224665e-06
cg18267381,4.40680363083675e-06
cg18275051,4.409305081191963e-06
cg18277754,4.412649621803307e-06
cg18282543,4.415154485957682e-06
cg18292394,4.416595087660143e-06
cg18320188,4.417471580683086e-06
cg18335068,4.420967294658865e-06
cg18335243,4.424132402092184e-06
cg18338311,4.426007196360389e-06
cg18342279,4.430548485143154e-06
cg18343292,4.43123148301335e-06
cg18349835,4.433566236449678e-06
cg18364820,4.435893248188864e-06
cg18389752,4.438161973276951e-06
cg18392783,4.439410438455215e-06
cg18396533,4.444292395588184e-06
cg18397523,4.444741925981869e-06
cg18416881,4.450249038209088e-06
cg18418460,4.450807260516583e-06
cg18420965,4.452756278246154e-06
cg18430208,4.455267788750048e-06
cg18434152,4.456589652816827e-06
cg18443378,4.458042741652255e-06
cg18454685,4.461125187257619e-06
cg18468842,4.466760989631632e-06
cg18486150,4.467434198311352e-06
cg18489434,4.468433332069212e-06
cg18501026,4.471242103644178e-06
cg18503260,4.471909507107434e-06
cg18511007,4.476630668226932e-06
cg18511445,4.477287879055021e-06
cg18530324,4.479282543804904e-06
cg18573383,4.480050764104202e-06
cg18581445,4.48705344165545e-06
cg18592174,4.488391938258529e-06
cg18602314,4.49219172751722e-06
cg18613421,4.49291597549601e-06
cg18618334,4.496711691174913e-06
cg18626709,4.497575250301325e-06
cg18630040,4.501241727970091e-06
cg18632631,4.502700513209291e-06
cg18634211,4.50507887493424e-06
cg18638496,4.507757894879826e-06
cg18660898,4.509603879685689e-06
cg18661868,4.510827197968934e-06
cg18671950,4.514245482659012e-06
cg18674980,4.5170305819708e-06
cg18676237,4.518359633757027e-06
cg18678185,4.519624302745648e-06
cg18691434,4.522413882793897e-06
cg18694780,4.52538183808944e-06
cg18695917,4.529396735564113e-06
cg18711066,4.530664146549335e-06
cg18722841,4.532323680768313e-06
cg18740800,4.537255827897657e-06
cg18750960,4.539966164423959e-06
cg18752854,4.540989636195387e-06
cg18755783,4.542163233779318e-06
cg18765542,4.544482309477187e-06
cg18769818,4.547440462661571e-06
cg18794577,4.5494757457364695e-06
cg18801691,4.551132530053875e-06
cg18815943,4.553367809632236e-06
cg18822544,4.556147254544613e-06
cg18838701,4.557285645951287e-06
cg18841634,4.55927860445141e-06
cg18847227,4.560007358990808e-06
cg18877506,4.561250327357185e-06
cg18881723,4.564750304566269e-06
cg18884137,4.566300879335331e-06
cg18886444,4.568190383659767e-06
cg18908499,4.569362970415807e-06
cg18919097,4.570022342228559e-06
cg18931815,4.576863599515093e-06
cg18938204,4.578018352650644e-06
cg18940763,4.579363476063092e-06
cg18943383,4.583559196715505e-06
cg18952647,4.5847240659785575e-06
cg18956481,4.5900233759543095e-06
cg18959478,4.5940157754242506e-06
cg18963800,4.595179155621188e-06
cg18972811,4.597886138846946e-06
cg18992688,4.600110625702923e-06
cg18995088,4.602097864510588e-06
cg19001226,4.60416740265439e-06
cg19006008,4.605733187732093e-06
cg19014419,4.606886825944129e-06
cg19018097,4.610140207755568e-06
cg19026260,4.612681484664705e-06
cg19037167,4.614459073216156e-06
cg19038540,4.616485620744341e-06
cg19042062,4.62046458318674e-06
cg19044630,4.622499902298103e-06
cg19063972,4.6247172055911794e-06
cg19064258,4.626847940021993e-06
cg19067730,4.630535089917979e-06
cg19094438,4.631923724790268e-06
cg19096475,4.632813665132051e-06
cg19099850,4.636218417223314e-06
cg19105504,4.638184323444643e-06
cg19110523,4.641228849066547e-06
cg19118812,4.642927809480604e-06
cg19135706,4.645303482206101e-06
cg19162158,4.648667141121769e-06
cg19168338,4.650690857301964e-06
cg19180828,4.653474979648978e-06
cg19186356,4.654866911028156e-06
cg19210770,4.657185605479458e-06
cg19219437,4.661898324400568e-06
cg19220825,4.66297622644777e-06
cg19228118,4.66704116754395e-06
cg19233923,4.668338115324195e-06
cg19237753,4.670585683869541e-06
cg19246110,4.6728434148092406e-06
cg19248557,4.67331933392027e-06
cg19256236,4.675124838152642e-06
cg19275050,4.676582218076139e-06
cg19280968,4.679989809193512e-06
cg19283196,4.681368036035795e-06
cg19286604,4.686079889680743e-06
cg19292008,4.687382296217017e-06
cg19326876,4.6884869722603295e-06
cg19342782,4.6899110989083285e-06
cg19343464,4.693748859104235e-06
cg19355190,4.696224649626585e-06
cg19358442,4.699218684587898e-06
cg19358493,4.701773601133578e-06
cg19369556,4.706927851609578e-06
cg19378133,4.707381503363323e-06
cg19403377,4.710392778587728e-06
cg19404832,4.711816389549095e-06
cg19423196,4.7125264824883004e-06
cg19427610,4.716766195204229e-06
cg19430430,4.718590954080491e-06
cg19430897,4.7212937389304606e-06
cg19435264,4.724222553780127e-06
cg19439399,4.727508753981715e-06
cg19456540,4.728339295089642e-06
cg19461344,4.730980730796561e-06
cg19461621,4.735473633104419e-06
cg19461644,4.737683960546135e-06
cg19462352,4.739979264355952e-06
cg19464016,4.7420980224841646e-06
cg19502744,4.743818265925033e-06
cg19526600,4.7485922772373255e-06
cg19528976,4.750934087147016e-06
cg19531130,4.753859793835483e-06
cg19547629,4.754896267468379e-06
cg19566405,4.756364133850944e-06
cg19576304,4.758571711377722e-06
cg19586576,4.761336395364106e-06
cg19589427,4.763166105095159e-06
cg19591881,4.763635919950191e-06
cg19596755,4.767429223670026e-06
cg19601328,4.768252396433451e-06
cg19614321,4.770460858876322e-06
cg19615059,4.773071651972071e-06
cg19616230,4.774972688824094e-06
cg19620294,4.776800937108418e-06
cg19629292,4.778389405394519e-06
cg19630689,4.780783416249149e-06
cg19674669,4.781144165013195e-06
cg19688503,4.785957582132728e-06
cg19697981,4.786930219581479e-06
cg19712821,4.788679783339008e-06
cg19717326,4.792837027001573e-06
cg19718882,4.794164171906461e-06
cg19721889,4.7968275687769406e-06
cg19724470,4.800033840212428e-06
cg19731268,4.8013850191758765e-06
cg19734228,4.8083613958902725e-06
cg19751300,4.809126839748316e-06
cg19766460,4.812028450819145e-06
cg19776201,4.8131658407548975e-06
cg19777470,4.816600710157353e-06
cg19779211,4.820322687304633e-06
cg19781133,4.821254194527369e-06
