,V1
V1_519,-0.006502511
V1_520,-0.016436277
V1_521,-0.011426164
V1_522,-0.01751598
V1_523,-0.007818866
V1_524,-0.022369105
V1_525,0.015044611
V1_526,-0.029711603
V1_527,-0.011226082
V1_528,0.001414168
V1_529,0.024871689
V1_530,-0.009455614
V1_531,0.023715352
V1_532,0.041126998
V1_533,0.01371228
V1_534,0.010816595
V1_535,-0.026424269
V1_536,0.017803635
V1_537,-0.018110937
V1_538,-0.023604773
V1_539,-0.001760886
V1_540,-0.016854643
V1_541,0.014283685
V1_542,-0.008025155
V1_543,0.01494306
V1_544,4.18E-05
V1_545,0.014518612
V1_546,0.01494148
V1_547,0.013803936
V1_548,-0.020205046
V1_549,-0.022675644
V1_550,0.023659969
V1_551,0.009748414
V1_552,-0.032485864
V1_553,0.025933515
V1_554,0.011407224
V1_555,0.002349876
V1_556,-0.020235286
V1_557,0.00087752
V1_558,-0.025787187
V1_559,-0.001386161
V1_560,-0.0301307
V1_561,-0.032477743
V1_562,0.027322144
V1_563,0.022394939
V1_564,0.003433836
V1_565,0.009854486
V1_566,-0.027519883
V1_567,-0.028176267
V1_568,-0.018035066
V1_569,0.021091766
V1_570,0.017737062
V1_571,0.019772488
V1_572,0.004952182
V1_573,0.034828401
V1_574,-0.028556265
V1_575,0.013789959
V1_576,-0.016134297
V1_577,0.021616525
V1_578,0.007939985
V1_579,-0.00168082
V1_580,-0.001516945
V1_581,-0.018293186
V1_582,-0.024409083
V1_583,-0.02289273
V1_584,-0.028895278
V1_585,0.010955577
V1_586,-0.020787151
V1_587,0.032143188
V1_588,-0.002177389
V1_589,-0.003731256
V1_590,-0.008497093
V1_591,-0.006480295
V1_592,-0.028749457
V1_593,0.003189212
V1_594,-0.02182893
V1_595,0.021390092
V1_596,0.009838595
V1_597,0.008313075
V1_598,0.027146755
V1_599,0.015741671
V1_600,0.015480532
V1_601,0.00037777
V1_602,0.014358333
V1_603,-0.021391706
V1_604,0.04180698
V1_605,-0.030661537
V1_606,0.002267279
V1_607,0.013317578
V1_608,-0.006833632
V1_609,0.020353758
V1_610,-0.021261107
V1_611,0.028723417
V1_612,0.000417718
V1_613,-0.017271498
V1_614,0.02769224
V1_615,0.025499046
V1_616,-0.017782485
V1_617,-0.030631204
V1_618,-0.02695508
V1_619,-0.021839794
V1_620,0.024961329
V1_621,-0.009280447
V1_622,-0.032635453
V1_623,-0.016389603
V1_624,-0.030497385
V1_625,-0.036266302
V1_626,-0.025049317
V1_627,-0.025626531
V1_628,0.010094358
V1_629,-0.024385569
V1_630,-0.021275157
V1_631,-0.021625347
V1_632,0.011875176
V1_633,-0.008015826
V1_634,0.000275404
V1_635,0.033203604
V1_636,-0.007252893
V1_637,0.022589574
V1_638,-0.030354154
V1_639,0.013131387
V1_640,0.00758797
V1_641,0.006746713
V1_642,0.034161282
V1_643,0.009751842
V1_644,-0.020291257
V1_645,-0.027716791
V1_646,0.013341085
V1_647,0.032712865
V1_648,0.020381096
V1_649,0.010748737
V1_650,0.024810471
V1_651,0.002859145
V1_652,0.015786379
V1_653,0.02264574
V1_654,0.017189583
V1_655,0.027918795
V1_656,-0.013676739
V1_657,-0.003619012
V1_658,0.00685787
V1_659,0.038719153
V1_660,-0.009066444
V1_661,-0.003389294
V1_662,0.00814052
V1_663,-0.007977361
V1_664,0.000767783
V1_665,0.027104625
V1_666,0.020427189
V1_667,-0.019802533
V1_668,0.019978236
V1_669,-0.010554691
V1_670,-0.023290073
V1_671,-0.005977992
V1_672,-0.035851978
V1_673,0.000113427
V1_674,-0.007839823
V1_675,0.01743714
V1_676,-0.025112889
V1_677,0.045393923
V1_678,-0.006467333
V1_679,-0.025065607
V1_680,-0.022858008
V1_681,0.019042431
V1_682,0.023415119
V1_683,-0.000327908
V1_684,0.019909443
V1_685,0.003611765
V1_686,-0.011666902
V1_687,-0.005882357
V1_688,0.015365553
V1_689,0.004657365
V1_690,-0.001700503
V1_691,-0.023415177
V1_692,-0.011598338
V1_693,-0.005018061
V1_694,-0.018620952
V1_695,-0.005999488
V1_696,-0.007296678
V1_697,-0.022286955
V1_698,-0.000237497
V1_699,0.013333805
V1_700,-0.00070583
V1_701,-0.009942062
V1_702,-0.020821027
V1_703,-0.033254231
V1_704,-0.008673756
V1_705,-0.004443835
V1_706,0.004644412
V1_707,0.005548864
V1_708,-0.022799836
V1_709,0.018063453
V1_710,-0.019815386
V1_711,0.004404329
V1_712,0.007576634
V1_713,-0.010159374
V1_714,0.036940891
V1_715,0.021144605
V1_716,0.023026549
V1_717,0.017275525
V1_718,0.040437872
V1_719,0.017965231
V1_720,-0.019327292
V1_721,-0.009737468
V1_722,0.043093276
V1_723,0.000386824
V1_724,0.006502476
V1_725,-0.029523326
V1_726,0.022048207
V1_727,0.01001623
V1_728,-0.02083405
V1_729,0.028411834
V1_730,0.006158662
V1_731,-0.011279186
V1_732,-0.024859611
V1_733,0.008190314
V1_734,-0.002942204
V1_735,0.01957739
V1_736,-0.001447103
V1_737,-0.023582691
V1_738,0.006869173
V1_739,0.006031481
V1_740,-0.008005908
V1_741,-0.007857647
V1_742,-0.015709511
V1_743,0.010737507
V1_744,0.005809252
V1_745,-0.020494069
V1_746,-0.008618135
V1_747,-0.003560401
V1_748,-0.005013059
V1_749,-0.012339805
V1_750,-0.0090062
V1_751,0.008111182
V1_752,0.015819197
V1_753,-0.004847453
V1_754,0.013026431
V1_755,0.021232528
V1_756,-0.011331002
V1_757,-0.034095982
V1_758,0.002524269
V1_759,0.039131445
V1_760,-0.031505102
V1_761,0.02090649
V1_762,0.01155291
V1_763,-0.019567874
V1_764,0.022197776
V1_765,-0.008611094
V1_766,-0.002697515
V1_767,0.030217863
V1_768,0.006841224
V1_769,0.011181972
V1_770,0.009815542
V1_771,-0.024760671
V1_772,-0.022699083
V1_773,-0.027711673
V1_774,0.011700876
V1_775,0.023457829
V1_776,0.022506179
V1_777,-0.003682661
V1_778,-0.009220033
V1_779,-0.00712622
V1_780,-0.007575745
V1_781,-0.031780194
V1_782,0.009345649
V1_783,0.014562992
V1_784,0.029431857
V1_785,-0.011838038
V1_786,-0.000544127
V1_787,-0.02381343
V1_788,-0.02156165
V1_789,0.020845155
V1_790,-0.033424928
V1_791,-0.015284828
V1_792,-0.009744825
V1_793,0.001937689
V1_794,0.001596794
V1_795,0.022021139
V1_796,0.015657027
V1_797,0.02894565
V1_798,-0.019476046
V1_799,0.000612311
V1_800,-0.014129379
V1_801,0.009326765
V1_802,-0.036148168
V1_803,-0.020990499
V1_804,-0.007276428
V1_805,-0.001537948
V1_806,0.003724272
V1_807,-0.001847368
V1_808,0.044326598
V1_809,-0.009868977
V1_810,0.000909148
V1_811,-0.000823749
V1_812,-0.002918288
V1_813,0.011497611
V1_814,0.048267475
V1_815,0.011816296
V1_816,-0.035956579
V1_817,-0.01947795
V1_818,0.00655142
V1_819,0.001754402
V1_820,0.006081545
V1_821,-0.010812571
V1_822,0.01606383
V1_823,0.02574721
V1_824,0.035205557
V1_825,0.013008846
V1_826,-0.007991454
V1_827,-0.033349515
V1_828,-0.019477423
V1_829,0.008401153
V1_830,-0.017533202
V1_831,-0.013756241
V1_832,-0.014493337
V1_833,-0.025772649
V1_834,-0.00560988
V1_835,0.008314961
V1_836,0.01958592
V1_837,-0.02786066
V1_838,0.020323534
V1_839,0.007849006
V1_840,-0.000127325
V1_841,0.005670331
V1_842,-0.010378664
V1_843,-0.010276685
V1_844,0.014984969
V1_845,0.020694568
V1_846,0.016681076
V1_847,0.010133999
V1_848,0.026544107
V1_849,-0.004780742
V1_850,0.00920546
V1_851,-0.030552521
V1_852,0.004076292
V1_853,0.024994328
V1_854,0.000935448
V1_855,-0.026347897
V1_856,0.024165325
V1_857,0.00443062
V1_858,-0.006578874
V1_859,-0.003228341
V1_860,0.000410326
V1_861,0.024295267
V1_862,-0.014710287
V1_863,-0.016256955
V1_864,0.015628187
V1_865,-0.014202829
V1_866,-0.007676996
V1_867,-0.023212415
V1_868,-0.011281344
V1_869,0.023726452
V1_870,0.007905159
V1_871,-0.002792929
V1_872,-0.033025948
V1_873,0.025800368
V1_874,0.031056841
V1_875,0.002550514
V1_876,-0.019189431
V1_877,0.019711856
V1_878,-0.014937129
V1_879,0.009732694
V1_880,-0.010180674
V1_881,-0.023902368
V1_882,0.006399314
V1_883,-0.018423007
V1_884,-0.021888607
V1_885,-0.021672948
V1_886,-0.025996678
V1_887,-0.018877472
V1_888,-0.020062325
V1_889,0.008091205
V1_890,-0.009251897
V1_891,0.014896609
V1_892,0.006393327
V1_893,-0.02667639
V1_894,0.010776037
V1_895,-0.000529029
V1_896,0.030719958
V1_897,0.02212829
V1_898,-0.008115085
V1_899,-0.01625159
V1_900,-0.029246999
V1_901,-0.020364528
V1_902,0.004369978
V1_903,0.019271075
V1_904,-0.013600236
V1_905,-0.002245535
V1_906,-0.0026288
V1_907,0.004265641
V1_908,0.002735602
V1_909,-0.018779755
V1_910,0.012026135
V1_911,0.01214464
V1_912,0.015800894
V1_913,-0.027824858
V1_914,-0.0234714
V1_915,0.039213931
V1_916,0.029315504
V1_917,0.019591476
V1_918,0.016235771
V1_919,0.003253541
V1_920,-0.010036764
V1_921,-0.0119767
V1_922,-0.006082493
V1_923,0.032854253
V1_924,-0.036069558
V1_925,-0.019884393
V1_926,0.015011223
V1_927,0.017732144
V1_928,0.048810466
V1_929,-0.001551647
V1_930,-0.041925046
V1_931,-0.022073819
V1_932,-0.009434727
V1_933,-0.002108555
V1_934,0.013485227
V1_935,0.024419473
V1_936,0.004187194
V1_937,0.006000507
V1_938,-0.01156307
V1_939,-0.029796207
V1_940,-0.004859948
V1_941,0.006621994
V1_942,-0.00604154
V1_943,-0.003173988
V1_944,0.013923261
V1_945,-0.030134886
V1_946,0.042208131
V1_947,0.026517392
V1_948,0.019941519
V1_949,-0.024671699
V1_950,0.00758327
V1_951,-0.027700656
V1_952,-0.011095016
V1_953,-0.008544871
V1_954,0.01211037
V1_955,-0.041067572
V1_956,-0.006920205
V1_957,-0.038193094
V1_958,0.004684272
V1_959,-0.022230492
V1_960,-0.021893852
V1_961,0.01905457
V1_962,0.00375624
V1_963,-0.027372806
V1_964,-0.028961102
V1_965,-0.024937633
V1_966,0.013361829
V1_967,-0.000449906
V1_968,-0.015965591
V1_969,-0.01636842
V1_970,-0.02283221
V1_971,0.026632047
V1_972,0.023061506
V1_973,-0.036205001
V1_974,0.008017046
V1_975,0.022421506
V1_976,0.045929579
V1_977,-0.000892012
V1_978,-0.000372316
V1_979,-0.030409558
V1_980,-0.015201966
V1_981,0.014152873
V1_982,-0.012553663
V1_983,0.009665933
V1_984,0.027687237
V1_985,-0.012910023
V1_986,-0.028782309
V1_987,-0.004350556
V1_988,0.005250317
V1_989,0.004705195
V1_990,0.037550728
V1_991,-0.036981237
V1_992,-0.014005242
V1_993,-0.020122167
V1_994,-0.000176973
V1_995,-0.015340446
V1_996,0.028527626
V1_997,0.023637046
V1_998,0.009171396
V1_999,0.003763599
V1_1000,-0.031696539
V1_1001,-0.018352796
V1_1002,-0.018530619
V1_1003,-0.02092852
V1_1004,-0.016351991
V1_1005,-0.00737462
V1_1006,-0.017841689
V1_1007,0.015952236
V1_1008,0.013434457
V1_1009,-0.014410655
V1_1010,0.013879504
V1_1011,0.024120882
V1_1012,0.014522013
V1_1013,-0.023309399
V1_1014,0.00833546
V1_1015,0.022192629
V1_1016,0.001671867
V1_1017,0.010353382
V1_1018,-0.020643929
V1_1019,-0.028891376
V1_1020,0.018264822
V1_1021,0.02899233
V1_1022,-0.00109219
V1_1023,-0.032794034
V1_1024,0.009208022
V1_1025,0.011668926
V1_1026,0.02488005
V1_1027,0.011074542
V1_1028,-0.020669976
V1_1029,-0.017101612
V1_1030,-0.007280964
V1_1031,-0.033753941
V1_1032,-0.031130045
V1_1033,-0.034549415
V1_1034,-0.020083777
V1_1035,-0.024304386
V1_1036,0.0057247
V1_1037,-0.0203148
V1_1038,0.017474498
V1_1039,-0.002433293
V1_1040,-0.003949694
V1_1041,0.015963076
V1_1042,-0.031149226
V1_1043,-0.016114512
V1_1044,0.043650259
V1_1045,0.030308223
V1_1046,-0.004952191
V1_1047,0.011071819
V1_1048,-0.027522404
V1_1049,0.016590097
V1_1050,-0.019737649
V1_1051,-0.006447125
V1_1052,0.003815334
V1_1053,-0.014112877
V1_1054,-0.013777869
V1_1055,0.028475213
V1_1056,0.037130146
V1_1057,0.003241594
V1_1058,0.018921064
V1_1059,-0.011240155
V1_1060,0.011119562
V1_1061,0.015847363
V1_1062,0.00423257
V1_1063,0.008109158
V1_1064,0.011415029
V1_1065,0.008442065
V1_1066,0.030378594
V1_1067,0.024900679
V1_1068,0.011706507
V1_1069,0.006958439
V1_1070,0.000117857
V1_1071,0.021830319
V1_1072,0.032433434
V1_1073,0.028777962
V1_1074,0.020826199
V1_1075,-0.007942219
V1_1076,-0.031451121
V1_1077,-0.024987572
V1_1078,-0.02395042
V1_1079,0.008195589
V1_1080,0.019972085
V1_1081,0.027196226
V1_1082,0.015594978
V1_1083,0.005229535
V1_1084,0.009096993
V1_1085,0.01233046
V1_1086,-0.020740303
V1_1087,-0.009645297
V1_1088,-0.021659015
V1_1089,-0.036402785
V1_1090,-0.01902704
V1_1091,-0.013773143
V1_1092,-0.019085293
V1_1093,0.01018088
V1_1094,0.001582751
V1_1095,0.000292851
V1_1096,-0.003445833
V1_1097,0.009734574
V1_1098,0.003627923
V1_1099,-0.003852126
V1_1100,0.002860578
V1_1101,0.012282303
V1_1102,0.014497769
V1_1103,0.011304827
V1_1104,0.005176023
V1_1105,-0.014513929
V1_1106,0.024517123
V1_1107,0.025769132
V1_1108,0.002764134
V1_1109,-0.024714789
V1_1110,0.00714615
V1_1111,-0.000506877
V1_1112,-0.002364495
V1_1113,0.01700419
V1_1114,-0.001602741
V1_1115,-0.021548604
V1_1116,0.00022491
V1_1117,-0.005227783
V1_1118,-0.012970054
V1_1119,0.008964656
V1_1120,-0.001774471
V1_1121,-0.002815074
V1_1122,-0.006375641
V1_1123,-0.012269117
V1_1124,0.001441504
V1_1125,-0.013787258
V1_1126,0.001549257
V1_1127,-0.001883872
V1_1128,-0.007178445
V1_1129,-0.027804398
V1_1130,-0.035971354
V1_1131,-0.006850141
V1_1132,0.001914041
V1_1133,0.002488282
V1_1134,0.020128075
V1_1135,0.012960079
V1_1136,0.000406804
V1_1137,-0.041084337
V1_1138,-0.007692772
V1_1139,0.002402248
V1_1140,0.001811008
V1_1141,-0.012347821
V1_1142,0.020497717
V1_1143,0.016949151
V1_1144,0.011239751
V1_1145,0.015121206
V1_1146,0.012849687
V1_1147,0.002737789
V1_1148,-0.010369497
V1_1149,-0.000766267
V1_1150,-0.005778169
V1_1151,-0.015711182
V1_1152,-0.004683334
V1_1153,-0.014323447
V1_1154,-0.037087597
V1_1155,0.007494082
V1_1156,0.02977033
V1_1157,0.030209203
V1_1158,0.000227584
V1_1159,0.02176398
V1_1160,0.017855831
V1_1161,-0.026515455
V1_1162,-0.028180443
V1_1163,-0.028808562
V1_1164,-0.012515929
V1_1165,0.003966761
V1_1166,-0.004000907
V1_1167,-0.007339233
V1_1168,0.012460272
V1_1169,-0.017111378
V1_1170,-0.02364705
V1_1171,-0.000574447
V1_1172,0.01538683
V1_1173,0.008920113
V1_1174,-0.027327418
V1_1175,0.002614715
V1_1176,0.002511776
V1_1177,0.012055574
V1_1178,-0.006579436
V1_1179,-0.021932052
V1_1180,-0.028706434
V1_1181,-0.020725707
V1_1182,-0.033648426
V1_1183,-0.007712286
V1_1184,-0.012955944
V1_1185,-0.004541136
V1_1186,0.000468311
V1_1187,-0.029902917
V1_1188,0.02299774
V1_1189,0.020568092
V1_1190,-0.011508083
V1_1191,-0.034354695
V1_1192,-0.039937176
V1_1193,0.036598197
V1_1194,0.01370367
V1_1195,-0.011679955
V1_1196,-0.001873938
V1_1197,0.004484075
V1_1198,0.006108729
V1_1199,0.009394379
V1_1200,-0.011741476
